"tmax","tmin","streamflow","snowpack","precip","direct_solar","diffuse_solar","plant_carbon","NPP","transpiration","evaporation","day","month","year","wy","yd"
14.464676,0.177904,0.002839,0.119748,0,4629.350207,4396.638513,18.563005,0.003803,0.001765,0,25,1,1983,1983,25
11.922093,0.6758,0.00274,0.11447,0,2264.757353,3878.832467,18.565667,0.002784,0.00127,0,26,1,1983,1983,26
8.856307,0.6758,0.002668,0.110958,0,734.733844,2636.309501,18.566835,0.001369,0.000758,0,27,1,1983,1983,27
11.922093,2.649602,0.002595,0.106125,0,1164.56212,3141.187589,18.568996,0.002368,0.001093,0,28,1,1983,1983,28
14.464676,4.134399,0.002527,0.100144,0,1703.062832,3570.825184,18.57234,0.003243,0.001431,0,29,1,1983,1983,29
13.959831,4.134399,0.002476,0.094458,0,1430.993716,3374.628309,18.575258,0.002938,0.001329,0,30,1,1983,1983,30
14.9787,3.636503,0.002432,0.088828,0,2328.413007,3907.205436,18.579124,0.003645,0.001588,0,31,1,1983,1983,31
11.922093,0.6758,0.002396,0.083907,0,2625.703239,4201.689322,18.583504,0.004033,0.001544,0,1,2,1983,1983,32
7.837438,0.6758,0.002381,0.080792,0,553.613563,2424.571521,18.584894,0.001639,0.000729,0,2,2,1983,1983,33
13.959831,3.147498,0.002351,0.075846,0,2318.530019,4067.88149,18.590227,0.00464,0.001742,0,3,2,1983,1983,34
13.445807,3.636503,0.00233,0.071132,0,1684.927683,3697.92318,18.594837,0.004096,0.001557,0,4,2,1983,1983,35
14.464676,2.160597,0.002303,0.066563,0,3448.584592,4456.358616,18.598378,0.002694,0.00197,0,5,2,1983,1983,36
12.426938,2.160597,0.002289,0.062405,0,1959.978179,3876.531642,18.601042,0.0023,0.001501,0,6,2,1983,1983,37
14.464676,3.636503,0.002272,0.058114,0,2329.404341,4073.056226,18.604593,0.0028,0.001803,0,7,2,1983,1983,38
13.959831,2.160597,0.002252,0.054122,0,3043.564912,4347.643502,18.608133,0.002835,0.001853,0,8,2,1983,1983,39
9.597693,-2.146496,0.002371,0.042316,0.012,3474.615669,4727.559938,18.603234,-0.004897,0,0.000403,9,2,1983,1983,40
1.942407,-8.565798,0.002529,0.10811,0.068,959.680949,3167.723918,18.593055,-0.009896,0,0.000441,10,2,1983,1983,41
2.229069,-5.743502,0.002624,0.108029,0,998.656986,3217.016595,18.58301,-0.009771,0,0.000286,11,2,1983,1983,42
4.266807,-3.7697,0.002674,0.107935,0,1026.507225,3251.269208,18.577829,-0.006231,0.000159,0.000841,12,2,1983,1983,43
8.856307,0.6758,0.002688,0.104606,0,1091.025272,3327.704431,18.573976,-0.004147,0.001036,0,13,2,1983,1983,44
5.513038,-9.054803,0.002745,0.117451,0.025,6170.543208,4986.97844,18.566228,-0.007522,0.000152,0.001544,14,2,1983,1983,45
7.332593,-5.743502,0.002804,0.114068,0,4693.837267,4942.308117,18.562899,-0.004078,0.000716,0.000747,15,2,1983,1983,46
5.513038,-5.596204,0.005761,0.116292,0.069,1161.564782,3406.947356,18.555775,-0.00691,0.000213,0.000665,16,2,1983,1983,47
-3.665962,-11.037496,0.007556,0.122361,0.007,1004.566539,3405.997827,18.548077,-0.00749,0,0.001135,17,2,1983,1983,48
1.724224,-7.717304,0.007535,0.122265,0,2219.27362,4503.697143,18.540267,-0.007612,0,0.000341,18,2,1983,1983,49
5.285676,-5.254497,0.007123,0.122137,0,3090.362725,4932.163838,18.538402,-0.003498,0.000336,0.000875,19,2,1983,1983,50
6.818569,-2.782799,0.006615,0.122006,0,2336.620745,4573.644611,18.536695,-0.002292,0.000871,0.000143,20,2,1983,1983,51
10.3892,0.177904,0.006071,0.121845,0,2814.102798,4817.034504,18.537899,-6.7e-05,0.001636,0.000174,21,2,1983,1983,52
3.247938,-4.756601,0.005675,0.120205,0,1315.666823,3774.060781,18.533728,-0.003999,0.000113,0,22,2,1983,1983,53
5.285676,-4.267596,0.005309,0.117455,0,2300.964526,4552.858632,18.531713,-0.002145,0.000471,0,23,2,1983,1983,54
7.837438,-2.284903,0.004953,0.113583,0,2741.59612,4783.923358,18.531907,-0.000516,0.001252,0,24,2,1983,1983,55
5.7997,-5.254497,0.004676,0.109778,0,4244.468276,5648.9964,18.530836,-0.001336,0.00059,0,25,2,1983,1983,56
1.2102,-3.7697,0.004451,0.108965,0,361.855353,2320.427287,18.525177,-0.005484,0,0,26,2,1983,1983,57
8.856307,-0.311101,0.004184,0.108808,0,2494.224073,4957.656583,18.527981,0.00113,0.001414,0.00017,27,2,1983,1983,58
9.875176,-0.311101,0.003937,0.103565,0,3383.98628,5382.815041,18.531514,0.002066,0.001689,0,28,2,1983,1983,59
9.875176,0.177904,0.003724,0.098455,0,2896.526957,5117.323561,18.535322,0.00232,0.001634,0,1,3,1983,1983,60
9.370331,1.173696,0.003548,0.093936,0,1754.712757,4383.751648,18.538773,0.002124,0.001368,0,2,3,1983,1983,61
9.875176,1.173696,0.003388,0.089043,0,2103.603034,4655.872997,18.543064,0.002781,0.001513,0,3,3,1983,1983,62
10.3892,2.160597,0.003248,0.084214,0,1775.724442,4401.674167,18.545979,0.001262,0.001514,0,4,3,1983,1983,63
11.922093,1.173696,0.003107,0.079454,0,4546.594055,6020.059498,18.550744,0.002433,0.002185,0,5,3,1983,1983,64
9.875176,-0.808997,0.00299,0.075209,0,4475.541417,6002.546532,18.554239,0.001943,0.001823,0,6,3,1983,1983,65
8.856307,-0.311101,0.002896,0.071223,0,2946.487431,5437.669408,18.557396,0.001894,0.001492,0,7,3,1983,1983,66
9.875176,0.6758,0.002804,0.067236,0,2975.50897,5452.51549,18.561556,0.002556,0.001649,0,8,3,1983,1983,67
10.903224,1.173696,0.002716,0.063269,0,3477.813517,5680.579189,18.566798,0.003272,0.001884,0,9,3,1983,1983,68
11.408069,0.177904,0.002627,0.059452,0,5093.673376,6134.850441,18.572655,0.003753,0.002161,0,10,3,1983,1983,69
7.837438,1.662701,0.002578,0.056116,0,912.523454,3590.198433,18.576839,0.003323,0.000947,0,11,3,1983,1983,70
9.370331,0.6758,0.002516,0.05279,0,2534.62086,5204.003061,18.581085,0.002828,0.001508,0,12,3,1983,1983,71
9.875176,0.177904,0.002452,0.049564,0,4004.569817,6189.144329,18.585888,0.003186,0.001761,0,13,3,1983,1983,72
8.856307,0.6758,0.002396,0.046557,0,2521.026949,5442.67499,18.591705,0.00452,0.001409,0,14,3,1983,1983,73
6.531907,-2.635501,0.005434,0.017872,0.064,1536.892049,4585.53205,18.595024,0.002804,0.000645,0.000903,15,3,1983,1983,74
6.818569,0.177904,0.00836,0.016385,0,1389.334425,4414.136922,18.598944,0.003223,0.000926,0,16,3,1983,1983,75
7.837438,-3.7697,0.00817,0.015033,0,6307.337177,6695.019402,18.603447,0.003644,0.001412,0,17,3,1983,1983,76
7.045931,-4.120298,0.007941,0.010238,0.007,5740.905732,6621.304201,18.607301,0.003193,0.000897,0.000903,18,3,1983,1983,77
4.266807,-2.284903,0.007559,0.00946,0,1335.787208,4348.091715,18.609376,0.001945,0.000342,0,19,3,1983,1983,78
8.351462,-0.808997,0.006971,0.008185,0,3439.950484,5958.821038,18.614776,0.00425,0.001462,0,20,3,1983,1983,79
13.959831,3.636503,0.006338,0.00612,0,5363.030203,6904.400636,18.623809,0.005598,0.002603,0,21,3,1983,1983,80
14.464676,3.147498,0.005761,0.004104,0,6691.938631,7118.978729,18.633032,0.005596,0.002859,0,22,3,1983,1983,81
9.370331,0.6758,0.005324,0.002858,0,3456.00132,6246.472604,18.63957,0.005025,0.001593,0,23,3,1983,1983,82
10.903224,2.160597,0.004929,0.001419,0,3506.646796,6271.323537,18.645097,0.003446,0.001834,0,24,3,1983,1983,83
11.922093,2.160597,0.004563,0.000454,0,4662.873698,6720.66015,18.651742,0.004169,0.002161,0,25,3,1983,1983,84
11.922093,1.173696,0.004234,0.000145,0,5918.526917,7013.214754,18.656902,0.00432,0.002301,0,26,3,1983,1983,85
10.3892,3.636503,0.003976,0,0,1735.846,4994.20365,18.660159,0.003501,0.001409,0,27,3,1983,1983,86
2.961276,-2.635501,0.003784,0.000324,0.006,1020.741518,4061.775703,18.661042,0.00113,9.2e-05,0.000903,28,3,1983,1983,87
6.818569,0.6758,0.003587,0.000104,0,1565.3407,4992.47436,18.665173,0.004384,0.001064,0,29,3,1983,1983,88
9.370331,0.6758,0.003368,0,0,3937.519966,6766.136483,18.669168,0.004237,0.001851,0,30,3,1983,1983,89
3.247938,-2.782799,0.003208,0,0,1488.464986,4896.890466,18.670983,0.002055,0.000213,0.000582,31,3,1983,1983,90
5.513038,-5.596204,0.003071,0.000681,0.008,7043.305147,7455.794867,18.670906,0.000164,0.000442,0.001687,1,4,1983,1983,91
-2.647093,-10.041704,0.002954,0.014302,0.015,2543.183677,5879.738832,18.668907,-0.001767,0,0.000505,2,4,1983,1983,92
0.696176,-5.254497,0.002845,0.014231,0,1413.557475,4755.968991,18.666518,-0.002165,0,0.000263,3,4,1983,1983,93
5.285676,-1.795898,0.002726,0.01412,0,2266.124304,5656.358794,18.672771,0.003419,0.000532,0.000857,4,4,1983,1983,94
10.3892,0.6758,0.002567,0.013935,0,5118.954216,7107.054721,18.681534,0.007315,0.002188,0.000198,5,4,1983,1983,95
8.351462,0.177904,0.002438,0.012434,0,3731.74608,6863.9411,18.68714,0.0058,0.001632,0,6,4,1983,1983,96
3.4753,-2.146496,0.002358,0.011463,0.001,1406.187238,4908.571095,18.689356,0.002416,0.000204,0.000663,7,4,1983,1983,97
0.923538,-3.133397,0.002288,0.011267,0.002,582.38959,3385.476878,18.686848,-0.002303,0,0.000893,8,4,1983,1983,98
10.3892,0.6758,0.002171,0.011055,0,5697.703655,7576.921266,18.696415,0.007465,0.002046,0.000716,9,4,1983,1983,99
4.780831,-3.271804,0.002098,0.010235,0,3594.098759,6791.856956,18.698227,0.002006,0.000544,0,10,4,1983,1983,100
3.989324,-2.146496,0.002035,0.008359,0.003,1774.983034,5367.686762,18.700795,0.002768,0.000263,0.000903,11,4,1983,1983,101
8.351462,-0.311101,0.001946,0.007104,0,4314.399928,7131.908063,18.704475,0.003878,0.001703,0,12,4,1983,1983,102
10.3892,2.160597,0.001857,0.005553,0,3795.262117,6895.997491,18.708656,0.004377,0.001982,0,13,4,1983,1983,103
13.445807,2.649602,0.001758,0.003698,0,7973.297478,8303.937617,18.714183,0.005726,0.003082,0,14,4,1983,1983,104
18.035307,6.108201,0.001656,0.001237,0,9866.600434,8365.154796,18.721785,0.007809,0.004193,0,15,4,1983,1983,105
20.082224,6.108201,0.001533,0.000396,0,13412.665226,8056.209309,18.729526,0.007959,0.005016,0,16,4,1983,1983,106
19.054176,5.619196,0.001424,0.000127,0,12479.754016,8180.77031,18.737403,0.008113,0.004704,0,17,4,1983,1983,107
15.710907,0.325202,0.001399,0,0.002,15786.163177,7628.650667,18.744838,0.007692,0,0.000903,18,4,1983,1983,108
8.856307,-0.311101,0.001339,0,0,5481.880007,7853.169969,18.748153,0.00359,0.001899,0.000852,19,4,1983,1983,109
3.989324,-5.596204,0.001321,0.013106,0.043,3020.51906,6693.636233,18.747591,-0.000281,0.00016,0.001559,20,4,1983,1983,110
-1.1142,-8.565798,0.001313,0.021551,0.01,3305.208569,6884.874081,18.74536,-0.001954,0,0.000547,21,4,1983,1983,111
3.761962,-3.7697,0.001302,0.021435,0,3752.538865,7400.07593,18.745626,-0.000108,0.000217,0.000448,22,4,1983,1983,112
8.856307,-0.311101,0.001276,0.021256,0,5992.78554,8308.328152,18.754399,0.006197,0.001667,0.000925,23,4,1983,1983,113
13.445807,3.636503,0.001237,0.018726,0,6994.744573,8531.477974,18.762253,0.008082,0.002919,0,24,4,1983,1983,114
15.492724,3.636503,0.001193,0.016067,0,10511.926521,8771.552578,18.769661,0.007638,0.003703,0,25,4,1983,1983,115
11.922093,-3.7697,0.001155,0.01427,0,17350.381161,7831.912125,18.773756,0.004335,0.00327,0,26,4,1983,1983,116
-1.1142,-10.041704,0.001147,0.01435,0.002,5634.621283,8205.660068,18.771639,-0.001865,0,0.000645,27,4,1983,1983,117
-1.1142,-8.565798,0.001139,0.014988,0.002,3655.848355,7343.30321,18.769482,-0.001905,0,0.000706,28,4,1983,1983,118
3.761962,-3.271804,0.001128,0.014854,0,3172.309131,7029.237172,18.773619,0.002494,0.000255,0.00088,29,4,1983,1983,119
6.313724,-0.808997,0.001111,0.014695,0,3476.048691,7357.096126,18.779354,0.004479,0.001064,0.000169,30,4,1983,1983,120
9.370331,0.177904,0.001086,0.014468,0,6249.894371,8440.25222,18.784044,0.004464,0.002043,0.00024,1,5,1983,1983,121
9.370331,1.173696,0.001061,0.012784,0,4791.612951,7962.824492,18.787879,0.004042,0.001887,0,2,5,1983,1983,122
6.531907,0.823098,0.001054,0.011492,0.002,1983.341797,6007.09068,18.79229,0.004623,0,0.000408,3,5,1983,1983,123
10.3892,3.636503,0.001033,0.009694,0,3005.842028,6952.259365,18.797133,0.00506,0.001557,0.000494,4,5,1983,1983,124
13.445807,3.636503,0.001003,0.007626,0,7232.23622,8645.189416,18.803097,0.006182,0.002922,0,5,5,1983,1983,125
11.408069,1.173696,0.000977,0.005987,0,7939.056662,8747.029402,18.807586,0.004716,0.002608,0,6,5,1983,1983,126
10.903224,0.6758,0.000952,0.004494,0,7927.324544,8745.616967,18.811829,0.00448,0.002503,0,7,5,1983,1983,127
13.445807,3.636503,0.000925,0.002634,0,7750.690125,9053.153852,18.817695,0.006109,0.002942,0,8,5,1983,1983,128
18.549331,5.619196,0.000888,0.000843,0,13548.629163,9088.534006,18.825667,0.008219,0.004563,0,9,5,1983,1983,129
19.5682,7.095102,0.000852,0.00027,0,12670.660127,9171.377688,18.833678,0.008268,0.004666,0,10,5,1983,1983,130
19.054176,6.108201,0.000816,0,0,13579.053585,9085.222683,18.839371,0.005968,0.004668,0,11,5,1983,1983,131
18.549331,7.095102,0.000777,0,0,10729.986429,9257.389193,18.844102,0.005026,0.00424,0.00117,12,5,1983,1983,132
19.5682,7.592998,0.000739,0,0,11717.509099,9231.5368,18.849149,0.00536,0.00455,0.001077,13,5,1983,1983,133
20.587069,8.082003,0.000703,0,0,12732.032172,9166.409849,18.854356,0.005537,0.004859,0.00113,14,5,1983,1983,134
19.5682,7.592998,0.000671,0,0,11717.509099,9231.5368,18.859919,0.005912,0.004551,0.001077,15,5,1983,1983,135
12.940962,-1.298002,0.000647,0,0,16590.014638,8926.189756,18.865247,0.005696,0.003528,0.001054,16,5,1983,1983,136
5.285676,-1.298002,0.000635,0,0,3243.339344,7461.700183,18.868449,0.003588,0.000735,0.000495,17,5,1983,1983,137
14.9787,4.134399,0.000611,0,0,9979.044099,9481.846064,18.873855,0.005781,0.003446,0.000919,18,5,1983,1983,138
14.464676,3.636503,0.000591,0,0,9948.589013,9480.607978,18.879011,0.005509,0.003345,0.000909,19,5,1983,1983,139
19.054176,7.095102,0.000566,0,0,12128.613821,9465.912708,18.884613,0.00596,0.004471,0.001066,20,5,1983,1983,140
21.605938,8.579899,0.00054,0,0,14227.738919,9284.799024,18.890078,0.005826,0.005183,0.001182,21,5,1983,1983,141
21.101093,8.082003,0.000517,0,0,14214.062442,9286.429954,18.896106,0.006404,0.005093,0.001172,22,5,1983,1983,142
19.054176,9.068904,0.000499,0,0,8393.416528,9352.537743,18.902116,0.006408,0.00396,0.000932,23,5,1983,1983,143
23.643676,10.064696,0.000475,0,0,15810.773243,9338.032016,18.90868,0.006979,0.006081,0.001318,24,5,1983,1983,144
21.101093,8.579899,0.000452,0,0,13682.608733,9605.196174,18.915478,0.007229,0.005533,0.001198,25,5,1983,1983,145
17.530462,7.592998,0.000437,0,0,8627.474951,9588.218186,18.922717,0.007694,0.004128,0.000951,26,5,1983,1983,146
20.082224,9.068904,0.00042,0,0,10674.348209,9729.043766,18.929784,0.007537,0.004918,0.001073,27,5,1983,1983,147
21.605938,10.553701,0.000404,0,0,10750.447331,9730.312734,18.937138,0.007829,0.005189,0.001101,28,5,1983,1983,148
25.690593,13.514404,0.000387,0,0,12987.138595,9662.888187,18.944413,0.007762,0.00542,0.001251,29,5,1983,1983,149
26.709462,12.527503,0.00037,0,0,17005.448739,9135.13808,18.95131,0.007401,0.005879,0.001416,30,5,1983,1983,150
26.709462,11.540602,0.000355,0,0,18901.619061,8745.532445,18.958507,0.007732,0.006177,0.001484,31,5,1983,1983,151
24.671724,12.038498,0.000341,0,0,13991.732297,9602.746176,18.96721,0.009266,0.005726,0.001269,1,6,1983,1983,152
20.587069,7.095102,0.000327,0,0,15723.815576,9378.54734,18.976063,0.009441,0.005669,0.001252,2,6,1983,1983,153
20.082224,7.095102,0.000313,0,0,14707.321936,9520.510865,18.984803,0.009347,0.005443,0.001209,3,6,1983,1983,154
19.054176,5.619196,0.000302,0,0,15609.488222,9395.916309,18.993618,0.009419,0.005314,0.001216,4,6,1983,1983,155
16.511593,7.095102,0.000293,0,0,7748.555156,9478.186773,19.002195,0.009176,0.003789,0.000897,5,6,1983,1983,156
11.121407,3.783801,0.000293,0,0.013,4427.531177,8363.673062,19.011336,0.009731,0,0.000578,6,6,1983,1983,157
11.922093,3.636503,0.000286,0,0,5842.238418,8980.405234,19.021453,0.010696,0.002537,0.001208,7,6,1983,1983,158
12.940962,3.147498,0.000279,0,0,8428.905983,9587.475118,19.032702,0.011799,0.003197,0.00086,8,6,1983,1983,159
11.408069,1.173696,0.000273,0,0,9400.134746,9781.635952,19.0396,0.007423,0.002967,0.000857,9,6,1983,1983,160
13.959831,4.134399,0.000266,0,0,8630.035825,9698.650214,19.048225,0.00913,0.003409,0.000881,10,6,1983,1983,161
15.997569,3.147498,0.000259,0,0,14636.502267,9638.839728,19.055653,0.007911,0.004479,0.001112,11,6,1983,1983,162
14.464676,4.623404,0.000252,0,0,8659.475159,9702.460772,19.062603,0.007422,0.003512,0.000891,12,6,1983,1983,163
17.016438,5.619196,0.000244,0,0,11682.895635,9851.515394,19.069917,0.00778,0.004411,0.001044,13,6,1983,1983,164
16.511593,5.1213,0.000236,0,0,11668.944538,9851.782674,19.076938,0.00748,0.0043,0.001033,14,6,1983,1983,165
15.997569,5.619196,0.00023,0,0,9675.97812,9803.354522,19.084191,0.007713,0.003951,0.000956,15,6,1983,1983,166
14.464676,5.619196,0.000225,0,0,6879.350474,9366.372216,19.090981,0.007249,0.00326,0.000822,16,6,1983,1983,167
14.692038,4.281697,0.000225,0,0.003,9813.273255,9856.285857,19.101117,0.010595,0,0.000818,17,6,1983,1983,168
20.587069,8.579899,0.000217,0,0,13008.807875,9842.395348,19.109042,0.00838,0.005265,0.001379,18,6,1983,1983,169
22.624807,10.064696,0.000208,0,0,14141.98725,9746.149558,19.115945,0.007353,0.005784,0.001229,19,6,1983,1983,170
22.119962,10.064696,0.000202,0,0,13107.157086,9835.706883,19.123484,0.008002,0.00559,0.001184,20,6,1983,1983,171
19.5682,7.095102,0.000195,0,0,13963.441834,9764.02109,19.130982,0.007982,0.005222,0.001165,21,6,1983,1983,172
17.016438,5.619196,0.000189,0,0,11769.020409,9897.145431,19.138838,0.008356,0.004414,0.001044,22,6,1983,1983,173
17.530462,6.606097,0.000184,0,0,10822.030589,9898.621614,19.146356,0.008024,0.004407,0.001022,23,6,1983,1983,174
21.101093,8.082003,0.000178,0,0,15083.104143,9636.327938,19.154087,0.008233,0.005672,0.001232,24,6,1983,1983,175
23.138831,10.064696,0.000171,0,0,15195.757885,9621.490178,19.161551,0.007965,0.005962,0.001274,25,6,1983,1983,176
23.138831,11.051597,0.000165,0,0,13172.55975,9831.077859,19.169438,0.008398,0.005649,0.001204,26,6,1983,1983,177
24.1577,11.540602,0.00016,0,0,14258.925552,9733.918649,19.177108,0.008198,0.005786,0.00126,27,6,1983,1983,178
24.1577,11.540602,0.000154,0,0,14258.925552,9733.918649,19.186183,0.00962,0.005786,0.00126,28,6,1983,1983,179
25.690593,14.0123,0.000149,0,0,12338.310254,9879.004401,19.193566,0.007948,0.005266,0.001213,29,6,1983,1983,180
26.195438,12.527503,0.000144,0,0,16404.731004,9441.004182,19.201221,0.008237,0.005857,0.001371,30,6,1983,1983,181
22.119962,9.5668,0.000139,0,0,14127.727733,9747.61268,19.211792,0.011068,0.005737,0.001219,1,7,1983,1983,182
23.138831,9.5668,0.000134,0,0,16210.45457,9472.54308,19.215164,0.012416,0.006076,0.001309,2,7,1983,1983,183
26.709462,14.999201,0.00013,0,0,12313.999638,9831.54032,19.21499,0.008571,0.004995,0.00123,3,7,1983,1983,184
27.214307,14.510196,0.000126,0,0,14338.499463,9673.101324,19.214502,0.007961,0.005188,0.001316,4,7,1983,1983,185
27.214307,14.510196,0.000122,0,0,14338.499463,9673.101324,19.214151,0.007823,0.005161,0.001316,5,7,1983,1983,186
28.233176,14.999201,0.000118,0,0,15418.635142,9536.872829,19.212226,0.00597,0.004989,0.001372,6,7,1983,1983,187
29.261224,14.510196,0.000115,0,0,18440.240619,8997.489813,19.205507,0.000896,0.004049,0.000976,7,7,1983,1983,188
28.233176,14.0123,0.000112,0,0,17402.156186,9206.873682,19.194757,-0.003414,0.002647,0.000173,8,7,1983,1983,189
26.709462,13.025399,0.000108,0,0,16329.621286,9397.410223,19.185859,-0.00184,0.00278,0.000168,9,7,1983,1983,190
24.671724,12.038498,0.000104,0,0,14193.722762,9688.796457,19.178875,-0.000213,0.002772,0.000158,10,7,1983,1983,191
23.643676,11.051597,0.000101,0,0,13788.742733,9537.296511,19.17288,0.000484,0.002772,0.000155,11,7,1983,1983,192
25.176569,11.540602,9.8e-05,0,0,15876.177862,9265.18433,19.166188,-0.000516,0.002857,0.000165,12,7,1983,1983,193
25.690593,12.527503,9.5e-05,0,0,14933.804261,9403.179802,19.159173,-0.001146,0.002733,0.00016,13,7,1983,1983,194
23.366193,9.714098,9.4e-05,0,0.001,15908.160222,9260.090824,19.165572,0.011965,0,0.000662,14,7,1983,1983,195
23.366193,11.190004,9.4e-05,0,0.001,12954.550341,9609.555586,19.171953,0.01165,0,0.000662,15,7,1983,1983,196
26.195438,14.510196,9.2e-05,0,0,11974.862701,9664.084395,19.166316,-0.00068,0.002767,0.000465,16,7,1983,1983,197
24.1577,13.025399,8.9e-05,0,0,10884.805856,9681.771815,19.161205,-0.000462,0.002458,0.000141,17,7,1983,1983,198
22.347324,11.190004,8.9e-05,0,0.001,10933.714602,9682.02973,19.16883,0.011985,0,0.000662,18,7,1983,1983,199
23.871038,10.203103,8.9e-05,0,0.006,15569.231809,9102.749943,19.173908,0.009136,0,0.000673,19,7,1983,1983,200
24.1577,13.025399,8.7e-05,0,0,10606.162779,9502.624113,19.178372,0.008212,0.004367,0.001254,20,7,1983,1983,201
23.643676,12.527503,8.5e-05,0,0,10575.266281,9502.280891,19.179743,0.004811,0.003523,0.000707,21,7,1983,1983,202
21.101093,12.038498,8.3e-05,0,0,6861.437704,9084.867795,19.176467,-0.000136,0.001852,0.00011,22,7,1983,1983,203
17.757824,5.757603,8.3e-05,0,0.001,12291.464776,9461.554486,19.184374,0.010745,0,0.00065,23,7,1983,1983,204
13.168324,5.757603,8.3e-05,0,0.017,4343.028818,8163.315101,19.189997,0.00815,0,0.000548,24,7,1983,1983,205
17.530462,9.068904,8.1e-05,0,0,5886.791248,8811.875846,19.198351,0.010549,0.003021,0.001058,25,7,1983,1983,206
19.5682,9.068904,7.9e-05,0,0,9409.595466,9456.571165,19.207111,0.010616,0.003887,0.000978,26,7,1983,1983,207
23.138831,9.5668,7.7e-05,0,0,14879.747364,8930.378113,19.215047,0.009476,0.004997,0.001247,27,7,1983,1983,208
25.176569,12.527503,7.5e-05,0,0,13108.657922,9145.364186,19.22124,0.007423,0.004647,0.001219,28,7,1983,1983,209
22.119962,11.051597,7.3e-05,0,0,10101.992695,9264.64504,19.229524,0.009212,0.004206,0.001016,29,7,1983,1983,210
22.624807,9.5668,7.1e-05,0,0,13895.185023,9061.376638,19.228783,-0.000101,0.002417,0.000141,30,7,1983,1983,211
22.119962,11.540602,6.9e-05,0,0,9202.090187,9224.776368,19.227767,-0.000377,0.002057,0.00012,31,7,1983,1983,212
23.643676,12.527503,6.8e-05,0,0,10349.100427,9410.161351,19.22595,-0.001181,0.002135,0.000125,1,8,1983,1983,213
22.624807,11.540602,6.6e-05,0,0,10288.612813,9408.981936,19.224736,-0.000577,0.002132,0.000123,2,8,1983,1983,214
22.624807,11.540602,6.4e-05,0,0,10288.612813,9408.981936,19.223485,-0.000607,0.002124,0.000122,3,8,1983,1983,215
21.605938,9.5668,6.3e-05,0,0,11665.949028,9139.65233,19.222853,1.2e-05,0.002203,0.000126,4,8,1983,1983,216
22.624807,11.051597,6.1e-05,0,0,10789.269703,9166.752721,19.221607,-6e-04,0.002159,0.000124,5,8,1983,1983,217
23.138831,10.064696,6e-05,0,0,13633.262665,8977.229678,19.220362,-0.000606,0.00235,0.000135,6,8,1983,1983,218
22.119962,9.5668,5.8e-05,0,0,12641.609805,9075.421401,19.219528,-0.000195,0.002264,0.000128,7,8,1983,1983,219
23.138831,10.064696,5.6e-05,0,0,13633.262665,8977.229678,19.218233,-0.000657,0.002332,0.000133,8,8,1983,1983,220
26.195438,13.514404,5.5e-05,0,0,12884.997219,9054.255102,19.214533,-0.003068,0.002146,0.000131,9,8,1983,1983,221
27.214307,15.497097,5.4e-05,0,0,11059.13429,9161.704578,19.209412,-0.00449,0.001895,0.000122,10,8,1983,1983,222
27.214307,14.510196,5.3e-05,0,0,12928.931971,9050.225765,19.204595,-0.004173,0.002032,0.000129,11,8,1983,1983,223
25.176569,12.527503,5.1e-05,0,0,12317.153796,8825.00831,19.201536,-0.002395,0.002168,0.000128,12,8,1983,1983,224
24.1577,13.025399,5e-05,0,0,9545.7909,8907.095918,19.198778,-0.002079,0.00199,0.000115,13,8,1983,1983,225
23.138831,12.038498,4.9e-05,0,0,9488.763332,8905.239214,19.196678,-0.001419,0.001998,0.000113,14,8,1983,1983,226
24.1577,12.038498,4.8e-05,0,0,11338.454393,8889.413071,19.194142,-0.001851,0.002115,0.000121,15,8,1983,1983,227
24.1577,14.0123,4.7e-05,0,0,7829.127828,8772.978992,19.190987,-0.002474,0.001817,0.000105,16,8,1983,1983,228
14.187193,8.229301,4.7e-05,0,0.006,2217.494586,6279.265666,19.197979,0.007672,0,0.000428,17,8,1983,1983,229
21.101093,10.553701,4.6e-05,0,0,8516.494762,8847.170301,19.207164,0.009869,0.00396,0.001357,18,8,1983,1983,230
24.1577,12.527503,4.5e-05,0,0,10443.390767,8915.838776,19.209611,0.0031,0.003229,0.000634,19,8,1983,1983,231
23.138831,12.527503,4.4e-05,0,0,8240.299454,8619.755334,19.20728,-0.001687,0.001874,0.000105,20,8,1983,1983,232
22.119962,10.553701,4.3e-05,0,0,9891.689585,8689.318838,19.205751,-0.000882,0.001998,0.000111,21,8,1983,1983,233
22.624807,10.064696,4.2e-05,0,0,11669.086727,8620.581929,19.204151,-0.000952,0.002121,0.000117,22,8,1983,1983,234
22.119962,12.038498,4.1e-05,0,0,7362.107004,8517.052016,19.202218,-0.001291,0.001777,9.8e-05,23,8,1983,1983,235
22.624807,10.553701,4e-05,0,0,10789.780769,8670.964927,19.200489,-0.001093,0.002046,0.000113,24,8,1983,1983,236
20.587069,9.5668,3.9e-05,0,0,8938.166054,8667.096008,19.19944,-0.000414,0.001845,0.000102,25,8,1983,1983,237
22.624807,9.5668,3.8e-05,0,0,12568.309361,8539.547152,19.197888,-0.000921,0.002148,0.000118,26,8,1983,1983,238
20.587069,10.064696,3.7e-05,0,0,8090.678357,8605.828187,19.196733,-0.000535,0.001772,9.7e-05,27,8,1983,1983,239
23.643676,10.553701,3.7e-05,0,0,11759.984672,8162.813005,19.194507,-0.00161,0.002103,0.000117,28,8,1983,1983,240
